track_id,artist_name,track_name,duration_ms,acousticness,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,danceability
1pUTByFRmxwuFIl18NpUB8,MATTN,The Logical Song,162187,0.00618,0.982,0.433,6,0.274,-2.984,0,0.0496,128.122,4,0.175,1
3V1eIzRyGQpFyt4EAUeZzl,Fedde Le Grand,Heaven (feat. Sofia Quinn),171000,0.0275,0.793,0.0,11,0.0913,-4.98,0,0.0633,126.071,4,0.368,1
0jiiVUC0exsD45I3Ocy4dp,Sean Joseph,Feeling Alright,194285,0.00123,0.969,0.296,6,0.127,-6.038,0,0.042,126.021,4,0.067,1
6lILoANJl01AN5ILMY8HPT,THYPONYX,Pon De Replay,200727,0.133,0.632,4.15e-05,6,0.28,-6.514,0,0.329,110.035,4,0.305,1
6EuC9VWGzBKbTMmIkORhnt,FAULHABER,Raining On Me (feat. FAST BOY),164483,0.0965,0.828,0.0,5,0.206,-5.515,0,0.052,123.971,4,0.241,1
0d1ujEcFwTqA4kWliTSJim,Alan Walker,Don't You Hold Me Down,132597,0.0276,0.839,0.00797,5,0.132,-4.046,1,0.0566,123.975,4,0.303,1
6GWRcf3yBx3Y7pSScXoxGk,VIZE,Way Back Home,175960,0.207,0.726,0.0,5,0.0802,-4.705,0,0.13,126.999,4,0.479,1
4GYrzbpECD4D2UR4CWvN1V,Minelli,Nothing Hurts,154378,0.0253,0.679,5.81e-06,9,0.0947,-5.847,0,0.192,125.014,4,0.43,1
2JErB4jAnjwXfFD11JM8qe,Autograf,Drifting Away,134126,0.0227,0.701,3.07e-06,11,0.105,-5.259,0,0.0576,123.966,4,0.121,1
05GvwwTLLID738BbKN1ze0,Tinlicker,Because You Move Me,196375,0.691,0.435,0.0418,2,0.107,-9.506,0,0.149,122.995,4,0.166,1
7u6EvUNJUmycM4IHEiHasm,Steve Aoki,Losing My Religion (feat. MKLA),168387,0.0202,0.821,0.042,10,0.11,-8.507,0,0.0396,123.98,4,0.286,1
4t5DaUXvdAFahZJtXYGYpH,Timmy Trumpet,Friday,146983,0.0348,0.839,0.0367,6,0.0787,-8.382,1,0.0576,121.049,4,0.516,1
4UGvqi9PIjHesEpPOO7Hl8,Tungevaag,Written In The Stars,190312,0.15,0.678,4.63e-05,3,0.629,-5.298,0,0.0367,127.963,4,0.465,1
0ZqWFsHj4g8eulvPaoWwk8,NILVO,Industry Baby,140624,0.239,0.849,0.0,6,0.181,-3.722,1,0.344,128.022,4,0.588,1
0z6AYlkxOeV39NsttefSm0,Mike Gudmann,Take It Off,135874,0.0123,0.89,1.11e-05,5,0.196,-5.73,0,0.356,194.989,3,0.0864,1
2kQvw0jH3JKKWVBccDPK9Y,Various Artists,Winners Anthem,210434,0.0443,0.93,0.487,10,0.166,-4.46,0,0.0487,138.079,4,0.128,1
45qQ4VQkG5MVbFJZXOMSs6,Alok,Reunion (Free Fire 4th Anniversary Theme Song) [with Alok & Zafrir],158000,0.000782,0.91,1.03e-05,1,0.102,-5.253,0,0.0817,128.049,4,0.251,1
5MLknVHyvaL2NNyLkfuE12,Karasso,Hypnotized,195000,0.00115,0.93,0.111,6,0.0849,-3.496,1,0.0596,127.959,4,0.149,1
0I5pVidtNjNXeaqHnwhrva,Martin Jensen,Can't Come To The Phone,175305,0.0273,0.787,3.25e-05,9,0.107,-4.712,0,0.0479,124.016,4,0.688,1
7Gwx8Ry5me7Mpd2oRQyikF,Oliver Tree,Life Goes On - Alok Remix,157647,0.157,0.781,4.35e-05,0,0.277,-6.418,1,0.0766,102.016,4,0.441,1
4SCbD68sf3dBfaE2X8uDSP,Gaullin,Seven Nation Army,173658,0.0382,0.89,0.00206,4,0.106,-2.757,1,0.112,122.989,4,0.218,1
6eCmK3GQyFuTNWCJHsaF9d,Clean Bandit,Drive (feat. Wes Nelson),179374,0.0624,0.571,1.63e-06,10,0.094,-7.189,0,0.085,125.994,4,0.771,1
0YAyIgTtCFlDyteuQwlNBJ,Alex Skrindo,Speechless,150000,0.00382,0.784,0.000998,2,0.452,-6.347,0,0.0324,128.021,4,0.251,1
4GvHfRUyNfNz86FbnDThDl,John De Sohn,Looking Up,170666,0.0499,0.739,0.0,0,0.391,-6.5,1,0.0428,125.956,4,0.696,1
0SCZoOyU9qkPZXIk7YmENI,HVME,Money On My Mind,126763,0.169,0.819,0.000642,10,0.143,-4.658,0,0.0529,122.017,4,0.717,1
2PI3dfxZWkaEpBoCJq56RK,Calum Scott,Rise (Sam Feldt Remix),162540,0.0155,0.74,0.0,10,0.143,-6.97,1,0.0371,122.051,4,0.455,1
5c2LNaf0OaP5Y7ounYHiTt,DubVision,Rescue Me - Vigel Club Mix,186093,0.101,0.876,5.66e-06,9,0.324,-2.647,1,0.0396,128.037,4,0.499,1
496JeauhtGmpKSO6H6liYT,Mike Perry,Save Me Now,196080,0.0106,0.684,0.0,2,0.531,-5.075,1,0.0459,125.189,4,0.23,1
21KJSvvSNKk2Q22B7slUxO,A7S,Nirvana - LUM!X & Gabry Ponte Remix,144000,0.189,0.765,0.0,5,0.133,-4.643,1,0.13,125.037,4,0.613,1
5oI7DRnR8iIRDGJMGdbPiQ,Lucas Estrada,Bad Together,176640,0.157,0.755,1.46e-05,9,0.114,-5.363,0,0.0521,124.972,4,0.472,1
1vUOJpWc091SBYULNvz9mp,Alle Farben,Alright (feat. KIDDO),169000,0.0453,0.804,0.0,0,0.367,-7.217,1,0.0707,121.97,4,0.381,1
6FdTVq8ly0NVSli7Xl9z2p,Alesso,Rescue Me - From The Original Television Soundtrack Blade Runner Black Lotus,172320,0.02,0.841,0.00186,10,0.0652,-4.363,0,0.0522,125.043,4,0.193,1
7nvaEKdCDWbnQK7uJsCS5y,David Guetta,Impossible (feat. John Martin),188437,0.0316,0.732,1.07e-05,2,0.279,-5.493,0,0.0593,127.938,4,0.0609,1
7b9MsMJZnk1QmfO8ouHGSW,Little Mix,No - Galantis Remix,186808,0.192,0.795,0.0,8,0.0418,-3.684,0,0.0401,122.037,4,0.889,1
67khZBWjxlHg85xcwdySjS,Felix Jaehn,I Got A Feeling,144136,0.0238,0.845,0.0,2,0.434,-3.695,0,0.042,125.027,4,0.378,1
3A3gVdJ7C5GI6IXoIPwkVc,MATTN,Beyonce,149516,0.00806,0.904,0.000125,0,0.0921,-5.146,0,0.0918,123.983,4,0.453,1
4JlbNN3jRVy0agVxF2K5DA,DVBBS,Do It Anyway (with Icona Pop),158916,0.00419,0.926,0.0,6,0.579,-3.236,0,0.0647,122.083,4,0.607,1
4TA48C6sa3lRrr2hHFbePR,Martin Garrix,Diamonds,205560,0.0124,0.926,0.0144,8,0.1,-6.089,1,0.0992,125.033,4,0.419,1
4KqA0GwEKbc96WyfIZn3SV,ARTY,Those Eyes,162786,0.0698,0.822,0.000175,5,0.408,-4.481,0,0.0471,118.092,4,0.855,1
4laAKIq9ZxBCwf99rauPYb,Becky Hill,Remember,160766,0.041,0.862,0.0,8,0.0907,-2.903,1,0.037,123.849,4,0.354,1
7iVcAvK53hv3l2lHFzCyhW,DVBBS,Leave The World Behind (feat. Alida),179092,0.0359,0.814,8.15e-05,0,0.509,-4.231,0,0.0534,125.99,4,0.427,1
67lbzVADsqJJ6tyVk0XCgn,Topic,Chain My Heart,146880,0.0791,0.849,1.2e-06,11,0.192,-4.462,0,0.0334,123.992,4,0.722,1
6tS1Fm9z3UKuLSxrinY3pC,R3HAB,Runaway (with Sigala and JP Cooper),168196,0.213,0.756,0.0,3,0.152,-5.811,1,0.104,121.828,4,0.432,1
3Yrom09U50YZI9FpP5w5yF,Lana Scolaro,Kitty,179000,0.0615,0.853,0.0227,11,0.131,-6.309,0,0.219,120.059,4,0.653,1
2VCZrkZkplD4wG8AFozNoh,Salvatore Ganacci,Step-Grandma,160685,0.034,0.881,0.509,10,0.0634,-5.94,0,0.0633,121.017,4,0.734,1
5w7sO0tWXMmctwKnJZu24v,Oliver Heldens,Deja Vu,190430,0.0916,0.557,3.11e-05,7,0.353,-6.711,0,0.0729,121.975,4,0.367,1
4ASOMWcJUrwEpjJy4GEijz,Chris Lorenzo,California Dreamin' (feat. High Jinx),196899,0.00552,0.911,0.0247,9,0.285,-4.977,1,0.144,128.02,4,0.351,1
0zqBZqm5czQ3A4EoSdKFHj,Alan Walker,Man On The Moon,178625,0.0557,0.816,1.02e-06,4,0.197,-5.648,0,0.0367,129.971,4,0.5,1
4skbQNtyjy8A7mo8oqe2oD,Chris Lake,A Drug From God,192455,0.00819,0.883,0.843,9,0.231,-4.43,1,0.0625,126.016,4,0.819,1
3p7bWzqLgmHc172MBh7Vd2,Rezz,Paper Walls,219561,0.00846,0.744,0.0029,9,0.346,-6.103,1,0.033,97.945,4,0.194,1
4b3edA8m5ww2BUB5ahdX3q,Paul Oakenfold,I'm Into It,199000,0.418,0.545,0.215,4,0.0741,-8.591,0,0.0679,125.008,4,0.149,1
6FRxFke9VsjXmibGgSeKki,Years & Years,Sweet Talker,176930,0.228,0.905,0.0,10,0.0714,-2.93,1,0.0512,121.025,4,0.659,1
0KzCNeuMVGXbnMbjX6ilCU,Purple Disco Machine,Dopamine (feat. Eyelar),216091,0.0537,0.797,0.0,11,0.212,-5.604,0,0.128,117.982,4,0.855,1
21KH3KOkTjqPM0lCoba0UC,Nina Kraviz,This Time,213120,0.17,0.68,0.279,9,0.0648,-7.969,0,0.0556,125.0,4,0.854,1
1aL6wkVeoR41DqDpVN7Gl2,Grimes,Player Of Games,245542,3.22e-05,0.925,0.00102,9,0.172,-4.79,0,0.0363,130.943,4,0.13,1
2CMGiyYO8H8GhPwS73LL13,Alesso,Somebody To Use,154031,0.113,0.792,1.88e-05,0,0.149,-4.5,0,0.0866,119.953,4,0.289,1
0mWXMQ8hrrAJfxN7LG2Wsk,RÜFÜS DU SOL,I Don't Wanna Leave,269480,0.0364,0.608,0.0194,2,0.112,-7.071,0,0.0283,144.973,4,0.0946,1
7dhiGKBm2pYVLAW4QF1z1E,System.Inc,The Don,174399,0.134,0.768,0.00218,6,0.103,-8.367,0,0.255,127.984,4,0.653,1
0YORgvqP1MotwCnDZzOwII,Joel Corry,I Wish (feat. Mabel),181728,0.0896,0.856,0.0,9,0.0648,-2.717,0,0.0426,123.997,4,0.733,1
4dzBqc5t2GWJKpGqUoTbrU,Mura Masa,2gether,191074,0.455,0.374,0.000226,1,0.245,-5.552,1,0.0586,91.903,4,0.229,1
1tZC1ktebdhQSlhnFSetLk,Sonny Fodera,Last Thought (feat. MKLA),238585,0.00762,0.656,0.398,11,0.121,-8.262,0,0.0308,124.005,4,0.0914,1
0dFdGPVLs3k0z9ezYWZzUa,KAYTRANADA,Intimidated (feat. H.E.R.),207840,0.0167,0.75,0.00976,11,0.174,-3.654,0,0.219,112.009,4,0.342,1
08g7wxW8iELmpxO0ppcwnI,PinkPantheress,I must apologise,108373,0.516,0.856,0.0652,9,0.245,-6.098,1,0.0457,157.109,4,0.75,1
3KffMs30iYfPNYI8epNj5a,Fred again..,Hannah (The Sun),196796,0.0249,0.878,0.0294,8,0.147,-4.581,1,0.0648,125.018,4,0.401,1
46BIpPudYCyNxUTz4f2E8k,Gabry Ponte,Can't Get Over You (feat. Aloe Blacc),159924,0.121,0.843,4.59e-05,9,0.0877,-5.544,0,0.0428,119.981,4,0.455,1
3zbbRebB1rzlXJgq7Ufn8V,3LAU,Worst Case,178048,0.00463,0.809,0.0347,6,0.205,-5.775,0,0.0339,122.975,4,0.177,1
4DgTU3kxMj4VdDDTFqlIf0,J. Worra,Wasteland (feat. Little Boots),181560,0.0103,0.797,0.0236,6,0.103,-5.949,0,0.0771,125.013,4,0.727,1
2tsArM8er9gkqiN4XiaW3r,Alok,Wherever You Go (feat. John Martin),200163,0.149,0.738,7.77e-06,5,0.307,-5.544,1,0.0295,122.035,4,0.665,1
5nBqvq3hUl8n6HtKtwNphW,Dom Dolla,Strangers - with Mansionair,217390,0.0296,0.891,0.778,8,0.116,-6.463,0,0.0311,126.022,4,0.427,1
5WoBAyXaOnKEfvsZocrPeT,Joshwa,My Humps,186046,0.0307,0.673,0.0197,9,0.058,-6.068,1,0.068,128.99,4,0.354,1
56tNMHvbcFPvYiDxA7xROH,Anz,You Could Be,218024,0.0123,0.818,0.141,7,0.0499,-5.162,0,0.0368,124.012,4,0.52,1
6IlL9Xlnm0Oq6wXSe6TH9v,Wilkinson,Used to This,226206,0.0314,0.756,0.0234,5,0.154,-3.888,0,0.0374,87.004,4,0.345,1
3Zs7UPRJeoy3uycdPHVfwv,Regard,Signals,167998,0.415,0.76,4.27e-06,5,0.095,-5.359,0,0.0447,120.01,4,0.588,1
33tYADyL2aZctrvR59K1bQ,Oden & Fatzo,Lauren,200550,0.0773,0.912,0.309,9,0.0926,-8.687,0,0.0652,128.018,4,0.957,1
6hzWWZjqHcoI2KIWpldo9v,Ben Kim,Somebody To Love,159375,0.00402,0.797,0.251,11,0.102,-6.023,0,0.03,127.986,4,0.794,1
1YKp8PG1DEQJ0hLc2CJGO8,Vintage Culture,You Give Me A Feeling,185896,0.259,0.867,0.615,2,0.0689,-6.168,1,0.0499,126.03,4,0.679,1
2AuwQ8Fjkvfidwq8AAZXpy,Shygirl,Cleo - Edit,189370,0.0138,0.614,0.00673,8,0.166,-7.514,0,0.0288,126.025,4,0.361,1
0ElflcN13tFhYL3wiBNrNw,Elderbrook,I’ll Find My Way To You,264045,0.0213,0.474,0.758,6,0.0967,-8.166,1,0.0642,120.017,4,0.477,1
1jfd5UYYNB8LEYGtHkP1tM,Jauz,Make It Good,159344,0.0246,0.88,0.165,7,0.0688,-7.972,1,0.104,122.036,4,0.752,1
6DiogHhtwkVgUHUDUJVuXV,Gryffin,After You (feat. Calle Lehmann),224569,0.0619,0.804,0.0,4,0.0873,-3.808,1,0.0433,145.055,4,0.484,1
4Vd53EHIw4lEfe7rqHSctN,deadmau5,Hyperlandia - Vocal Mix,349591,0.0267,0.957,0.242,2,0.298,-5.749,1,0.063,195.992,4,0.162,1
0REGWAoURfSLQe5hQhlsKK,PinkPantheress,Reason,131906,0.0065,0.833,0.0746,5,0.1,-6.548,0,0.0582,167.183,4,0.281,1
0dSTbC1TcahlWOZV5C5OhI,Jethro Heston,Cut Me Loose - 2021 Edit,202128,0.0225,0.802,0.0541,11,0.039,-4.221,1,0.0471,121.967,4,0.739,1
7H5X2cvqCTJ8C8loGvMRDN,Doss,Cherry - Spotify Singles,180923,0.00306,0.67,0.207,5,0.0518,-8.346,0,0.0438,130.057,4,0.938,1
6XzM8wBEznCteSOdeHMyTE,Dolly Parton,Jolene - Destructo Remix,308876,0.0691,0.822,0.000363,1,0.551,-5.909,0,0.238,122.057,4,0.552,1
132fXaozCi3EKmNgTnWmiW,LP Giobbi,O Retha,228407,0.0124,0.968,0.442,9,0.0461,-2.851,0,0.0619,123.988,4,0.499,1
6giM7T99H6Xr4O2q4i4MQS,Bob Moses,Time and Time Again - Single Edit,234098,0.0842,0.906,0.00834,4,0.1,-2.819,0,0.0369,121.997,4,0.444,1
1ymsN94JMOSZncP5WETfSh,TELYKast,Unbreakable (with Sam Gray),183090,0.345,0.796,0.0,9,0.0737,-5.474,0,0.0599,123.996,4,0.379,1
6zpW8dKlAei8kiPZuUthq7,Steve Aoki,Equal in the Darkness,210782,0.178,0.779,0.0,8,0.108,-5.271,1,0.0339,114.977,4,0.444,1
5B2Fil0dJNfob1W8gpL5E4,ESSEL,Love Vibration,180487,0.00171,0.903,0.617,11,0.0476,-5.279,1,0.0417,123.926,4,0.762,1
0oHLi9gb4Gd97OuN6ckMk8,Roger Sanchez,Another Chance,254130,0.0218,0.913,0.0269,7,0.375,-5.597,0,0.0477,128.01,4,0.0487,1
3MOhipHFUkGpS0rV7cKrJO,Bonobo,Rosewood,242773,0.0668,0.637,0.485,10,0.191,-9.451,0,0.0432,121.009,4,0.429,1
7ABUiQBM8cjktnp6QLTTaT,RÜFÜS DU SOL,On My Knees,261001,0.0335,0.571,0.0616,1,0.0957,-7.721,1,0.0286,120.044,4,0.29,1
5vcfy76yr163pFH7NkN6nX,Riton,I Don't Want You,190240,0.00675,0.944,0.0174,3,0.181,-3.742,0,0.092,124.038,4,0.781,1
1c5sVhqoQvLHTXTYJTb98i,Anabel Englund,Midnight Rapture,197648,0.00074,0.897,0.0017,11,0.224,-6.703,0,0.0436,117.984,4,0.33,1
3S7A85bAWOd6ltk6r2ANOI,DJ Snake,You Are My High,180480,0.0221,0.783,0.00223,0,0.14,-4.761,0,0.0385,125.122,4,0.213,1
0JbDY6lEgRxtb7f5v6xv8Y,Kylie Minogue,Kiss of Life,193720,0.0387,0.822,8.51e-05,7,0.0503,-6.124,1,0.0643,123.922,4,0.749,1
7nlXw2qQ38tx4UvBwVL5Ne,Steve Aoki,Music Means Love Forever,207187,0.00934,0.951,0.225,9,0.319,-3.715,1,0.0387,128.03,4,0.16,1
0wrs5ucXutScEWOhdWdGBB,Nia Archives,Forbidden Feelingz,166356,0.13,0.799,0.23,8,0.179,-7.363,0,0.14,108.43,5,0.552,1
0LqsRKslKSndc3oDiTjn9a,Flight Facilities,Heavy,202320,0.0066,0.719,0.014,10,0.19,-8.656,0,0.0283,115.998,4,0.542,1
2k9kWgFLCiAeRBTmwlGbAv,KREAM,What You've Done To Me (feat. Bemendé),166597,0.0137,0.911,0.65,10,0.163,-5.414,0,0.056,123.996,4,0.545,1
3l2Wb3OzxiuJnMIK0Bdb5z,Don Diablo,Hot Air Balloon,173658,0.127,0.708,0.515,6,0.113,-6.35,0,0.0464,122.974,4,0.567,1
0h6ENY9kDXxfbbfnX3onPR,Logic1000,What You Like,193893,0.0398,0.543,0.783,6,0.0858,-9.63,1,0.0519,124.009,4,0.598,1
2mL37yB3f3Lfy4iiXV02Qf,Farruko,El Incomprendido,267546,0.113,0.841,0.0,11,0.466,-3.19,1,0.135,128.019,4,0.541,1
636kRUoh1D1ZJifHip4RtS,Love Regenerator,Rollercoaster,179062,3.9e-05,0.96,0.826,7,0.333,-7.606,1,0.0485,129.984,4,0.424,1
1BiWBZrvcUh7cDCqHsjb2u,LP Giobbi,Close Your Eyes - Spotify Singles,201720,0.432,0.808,0.285,9,0.141,-5.307,0,0.0504,124.984,4,0.273,1
6fgfoT5DB6f4IOgzPRJm0n,Juls,Love Me,174580,0.0329,0.69,0.041,1,0.155,-9.858,1,0.055,113.02,4,0.651,1
0iVkWge9ytV4Scgy2hQ2za,Ofenbach,Hurricane,147139,0.225,0.851,2.9e-06,2,0.177,-2.851,0,0.0486,125.947,4,0.461,1
4q2azQakSVVyqljRiCZtu3,Ferreck Dawn,Back Tomorrow,187733,0.0512,0.763,1.04e-06,8,0.373,-6.69,1,0.0469,125.004,4,0.559,1
0aEIw4siCqZ8hlDrvtlRep,AC Slater,Fly With Us,248437,0.031,0.913,0.184,1,0.0901,-3.094,1,0.0724,128.012,4,0.699,1
26WSeuKeWZNwKARvZNIrUc,COBRAH,GOOD PUSS,220223,0.0889,0.646,0.553,5,0.133,-6.994,1,0.0486,125.017,4,0.346,1
7uPGcpYfm1Z0H0IF0KRXi3,TSHA,Power,258456,0.0311,0.95,0.876,7,0.303,-5.94,1,0.0592,120.954,4,0.568,1
6ixjgNCGvFTXTO1fGqltw1,HUGEL,Back to Life,126972,0.0275,0.842,0.00085,5,0.367,-5.658,1,0.125,125.081,4,0.66,1
7dDLAQ1y0qOq3E4DhNh8FS,BURNS,Talamanca,186727,0.0988,0.77,0.896,11,0.379,-6.641,0,0.0512,126.006,4,0.527,1
46E2xeKBLrxS8hJ37Gq35G,Fred again..,Billie (Loving Arms),217265,0.0561,0.775,0.0,5,0.444,-4.798,1,0.0694,128.072,4,0.371,1
2FsUQgO3jopRHjW6rQ7jMc,Ben Böhmer,Home,213507,0.187,0.444,0.00175,6,0.125,-9.198,1,0.0313,120.012,4,0.107,1
1mtLhZXbQqeU3qugQkuwhk,piri,soft spot,219529,0.0228,0.656,0.0212,7,0.148,-7.828,1,0.0536,169.967,4,0.457,1
0mogpLJRPJTCCdy5yV9qhl,Qrion,Fireworks,264698,0.00619,0.884,0.821,6,0.0775,-6.431,1,0.036,125.02,4,0.426,1
5Dz6wdHlI45KAOBAfMSJRS,Austin Millz,Gold,175416,0.265,0.737,7.22e-05,8,0.211,-5.462,1,0.0894,117.085,4,0.533,1
54Yr0BPkVQ378IeCWnG91Q,Eli & Fur,Burning (feat. Camden Cox),186390,0.0122,0.796,0.0117,7,0.0735,-5.832,0,0.0377,122.99,4,0.6,1
6JtT4a0Z406dz7A2f2vGBe,UNIIQU3,Microdosing,238167,0.0485,0.764,0.165,6,0.175,-8.232,0,0.0346,130.972,4,0.634,1
1YsMJDSKkkyHcEvs52GXAe,Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",201253,0.0119,0.762,0.0,11,0.298,-4.459,0,0.0459,128.062,4,0.63,1
0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,247426,0.0038,0.783,0.0012,2,0.161,-5.697,1,0.0523,124.08,4,0.643,1
2gIwPaocbvc5eHqnACgV3Z,Lucenzo,Danza Kuduro (feat. Don Omar),213986,0.00713,0.942,0.0,7,0.0715,-6.365,1,0.112,130.003,4,0.773,1
3C0nOe05EIt1390bVABLyN,Jennifer Lopez,On The Floor,284866,0.105,0.777,0.000478,3,0.0691,-5.194,0,0.0496,130.0,4,0.575,1
3cHyrEgdyYRjgJKSOiOtcS,Pitbull,Timber (feat. Ke$ha),204160,0.0295,0.963,0.0,11,0.139,-4.087,1,0.0981,129.992,4,0.788,1
2Cd9iWfcOpGDHLz6tVA3G4,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),202626,0.00627,0.873,0.0,11,0.0764,-6.381,0,0.143,126.988,4,0.743,1
32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,Uptown Funk (feat. Bruno Mars),269666,0.00801,0.609,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.928,1
3bidbhpOYeV4knp8AIu8Xn,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,258342,0.0291,0.922,0.0,2,0.0862,-4.457,1,0.0786,146.078,4,0.847,1
5ZULALImTm80tzUbYQYM9d,Tones And I,Dance Monkey,209438,0.692,0.588,0.000104,6,0.149,-6.4,0,0.0924,98.027,4,0.513,1
3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Locked out of Heaven,233478,0.049,0.698,0.0,5,0.309,-4.165,1,0.0431,143.994,4,0.867,1
6lc1Rq31ILjpydczoURQPb,Alexandra Stan,Mr. Saxobeat,195105,0.0218,0.931,0.000283,11,0.143,-4.152,0,0.0468,126.976,4,0.797,1
02itaCXOdC54J0ISjqqFAp,R3HAB,All Around The World (La La La),147840,0.479,0.859,0.0645,9,0.105,-5.03,0,0.033,124.948,4,0.52,1
6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,183290,0.0125,0.793,0.0,11,0.0952,-4.521,0,0.0842,123.941,4,0.677,1
19TOAlTFq0NDHvUPQR0tkr,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,195924,0.212,0.766,0.0,2,0.111,-5.727,0,0.0658,114.054,4,0.782,1
7mitXLIMCflkhZiD34uEQI,LMFAO,Party Rock Anthem,262146,0.0206,0.736,0.0,5,0.265,-4.168,0,0.156,130.014,4,0.352,1
4q8PHoRsPUB52LFylX8Ulz,Axwell /\ Ingrosso,More Than You Know,203000,0.0323,0.741,0.0,5,0.29,-4.989,0,0.0339,123.07,4,0.534,1
0U10zFw4GlBacOy9VDGfGL,Rihanna,We Found Love,215226,0.025,0.766,0.00138,1,0.108,-4.485,1,0.0383,127.985,4,0.6,1
6JV2JOEocMgcZxYSZelKcc,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",236001,0.0123,0.83,0.0,0,0.191,-5.715,1,0.0751,113.03,4,0.702,1
2bJvI42r8EF3wxjOuDav4r,Pitbull,Time of Our Lives,229360,0.0921,0.802,0.0,1,0.694,-5.797,1,0.0583,124.022,4,0.724,1
48QmG1dfvMuYLxMPt7KSRA,Sean Paul,No Lie,221176,0.0466,0.882,0.0,7,0.206,-2.862,1,0.117,102.04,4,0.463,1
5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,Con Calma,193226,0.11,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656,1
4356Typ82hUiFAynbLYbPn,Usher,DJ Got Us Fallin' In Love (feat. Pitbull),220800,0.0338,0.861,0.0,7,0.082,-3.398,0,0.109,119.963,4,0.654,1
5UqCQaDshqbIk3pkhy4Pjg,Avicii,Levels - Radio Edit,199906,0.0462,0.889,0.828,1,0.309,-5.941,0,0.0343,126.04,4,0.464,1
7ks6AZmFcm3Y6PGGxGSmlB,David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),194840,0.055,0.876,0.0,3,0.259,-3.078,1,0.0414,129.884,4,0.552,1
2V65y3PX4DkRhy1djlxd9p,Swedish House Mafia,Don't You Worry Child - Radio Edit,212862,0.112,0.84,0.0,11,0.116,-3.145,0,0.0509,129.042,4,0.438,1
3oHNJECGN3bBoGXejlw2b1,Katy Perry,Last Friday Night (T.G.I.F.),230733,0.00125,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,1
2EBCVPNAG46nbgs6jXPGvv,Nicki Minaj,Starships,210626,0.135,0.716,0.0,11,0.251,-2.457,0,0.075,125.008,4,0.751,1
0Hf4aIJpsN4Os2f0y0VqWl,Pitbull,Feel This Moment (feat. Christina Aguilera),229506,0.039,0.758,0.0,7,0.341,-3.632,1,0.158,135.956,4,0.542,1
6YUTL4dYpB9xZO5qExPf05,Calvin Harris,Summer,222533,0.0211,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,1
0HPD5WQqrq7wPWR7P7Dw1i,Kesha,TiK ToK,199693,0.0991,0.837,0.0,2,0.289,-2.718,0,0.142,120.028,4,0.714,1
7InzQLR47Yhmyd9FIQUnUP,Cheat Codes,No Promises (feat. Demi Lovato) - Ashworth Remix,199338,0.429,0.642,0.0,10,0.187,-7.095,1,0.0656,121.048,4,0.55,1
6ebkx7Q5tTxrCxKq4GYj0Y,Flo Rida,Club Can't Handle Me (feat. David Guetta),234560,0.0283,0.869,0.0,0,0.064,-3.911,1,0.0327,127.966,4,0.473,1
0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,176658,0.0166,0.835,0.0,6,0.249,-5.298,1,0.0433,125.983,4,0.654,1
4QNpBfC0zvjKqPJcyqBy9W,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306,0.191,0.939,0.0,8,0.298,-3.206,1,0.161,129.024,4,0.53,1
20I6sIOMTCkB6w7ryavxtO,Carly Rae Jepsen,Call Me Maybe,193400,0.0114,0.58,2.28e-06,7,0.108,-6.548,1,0.0408,120.021,4,0.66,1
0AH6WMe3OlAlUb5miXt2FQ,Rihanna,Only Girl (In The World),235493,0.129,0.716,1.07e-05,11,0.069,-4.241,0,0.0432,125.906,4,0.611,1
5MeTUONtAo08JqtGPljSxv,Little Mix,Black Magic - Cahill Remix,198909,0.027,0.898,0.0,4,0.397,-4.931,1,0.0744,125.974,4,0.477,1
0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,219200,0.0647,0.8,0.0,7,0.334,-5.384,1,0.165,160.078,4,0.942,1
7xoUc6faLbCqZO6fQEYprd,Ariana Grande,One Last Time,197266,0.093,0.593,1.65e-06,8,0.096,-5.036,1,0.0323,125.026,4,0.104,1
